               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.027623,             0.01006,           0.0016527,              0.9495,                   1,               0.995,             0.77023,            0.010591,           0.0028417,          0.00099621,           0.0069112,           0.0069112,           0.0069112
                 158,             0.01839,           0.0069028,           0.0019091,             0.94869,                   1,               0.995,             0.81945,            0.018416,           0.0032065,           0.0010281,           0.0068914,           0.0068914,           0.0068914
                 159,            0.032459,           0.0077048,           0.0016737,             0.94854,                   1,               0.995,             0.80242,           0.0090267,           0.0028887,           0.0010408,           0.0068716,           0.0068716,           0.0068716
                 160,            0.027621,           0.0086529,           0.0042992,             0.95088,                   1,               0.995,             0.73248,            0.015562,           0.0032139,            0.001107,           0.0068518,           0.0068518,           0.0068518
                 161,             0.02158,           0.0068721,           0.0021882,             0.95016,                   1,               0.995,             0.78605,            0.012303,           0.0031796,           0.0010971,            0.006832,            0.006832,            0.006832
                 162,            0.025014,           0.0092457,           0.0017123,             0.94816,                   1,               0.995,             0.78184,            0.017905,           0.0031357,           0.0011143,           0.0068122,           0.0068122,           0.0068122
                 163,            0.032921,           0.0087198,           0.0016733,             0.95244,                   1,               0.995,             0.79985,            0.011872,           0.0028844,           0.0010763,           0.0067924,           0.0067924,           0.0067924
                 164,            0.018931,           0.0068789,           0.0018912,             0.89275,                   1,               0.995,             0.80182,            0.015988,           0.0031834,            0.001055,           0.0067726,           0.0067726,           0.0067726
                 165,             0.02848,           0.0087848,           0.0018188,             0.95998,                   1,               0.995,              0.7658,            0.014766,            0.003119,            0.001022,           0.0067528,           0.0067528,           0.0067528
                 166,            0.025759,           0.0075632,           0.0018401,             0.95768,                   1,               0.995,             0.80739,            0.012357,           0.0027189,           0.0010439,            0.006733,            0.006733,            0.006733
                 167,            0.022448,           0.0074295,           0.0036595,             0.96244,                   1,               0.995,             0.79829,            0.015506,           0.0027459,            0.001012,           0.0067132,           0.0067132,           0.0067132
                 168,             0.02542,           0.0089053,           0.0017154,             0.96229,                   1,               0.995,             0.78678,             0.01254,           0.0025606,           0.0010202,           0.0066934,           0.0066934,           0.0066934
                 169,            0.021261,           0.0078216,           0.0035758,             0.96567,                   1,               0.995,             0.73562,             0.01399,           0.0028167,          0.00098591,           0.0066736,           0.0066736,           0.0066736
                 170,            0.022814,           0.0068763,           0.0016567,             0.96437,                   1,               0.995,             0.82485,            0.011426,           0.0024393,          0.00097504,           0.0066538,           0.0066538,           0.0066538
                 171,            0.020017,           0.0063899,           0.0015466,             0.96211,                   1,               0.995,             0.86533,            0.012535,           0.0025125,            0.000947,            0.006634,            0.006634,            0.006634
                 172,            0.023117,            0.007692,           0.0018174,             0.95821,                   1,               0.995,             0.78101,             0.01585,           0.0026665,          0.00092793,           0.0066142,           0.0066142,           0.0066142
                 173,            0.027925,           0.0085211,            0.001418,             0.95831,                   1,               0.995,             0.79157,            0.014487,           0.0026817,          0.00088425,           0.0065944,           0.0065944,           0.0065944
                 174,            0.024592,           0.0077487,           0.0043729,             0.95768,                   1,               0.995,             0.82985,            0.013559,            0.002583,          0.00087357,           0.0065746,           0.0065746,           0.0065746
                 175,            0.022482,           0.0079157,           0.0020225,             0.95857,                   1,               0.995,             0.77432,            0.014098,           0.0028496,          0.00083351,           0.0065548,           0.0065548,           0.0065548
                 176,            0.019429,           0.0068956,            0.001478,             0.95113,                   1,               0.995,             0.83086,            0.017515,           0.0029562,          0.00081539,            0.006535,            0.006535,            0.006535
                 177,            0.024903,           0.0079808,           0.0022051,             0.94859,                   1,               0.995,             0.81945,            0.012472,           0.0027833,          0.00080776,           0.0065152,           0.0065152,           0.0065152
                 178,            0.019856,           0.0079039,           0.0015295,             0.94794,                   1,               0.995,             0.82529,            0.016697,           0.0027978,          0.00080643,           0.0064954,           0.0064954,           0.0064954
                 179,            0.021415,           0.0067846,           0.0022559,              0.9456,                   1,               0.995,             0.79755,            0.012647,           0.0026388,           0.0007864,           0.0064756,           0.0064756,           0.0064756
                 180,            0.023228,           0.0069202,           0.0020154,             0.95032,                   1,               0.995,             0.85781,            0.012229,           0.0026269,          0.00078487,           0.0064558,           0.0064558,           0.0064558
                 181,            0.019323,           0.0071618,           0.0011881,             0.95833,                   1,               0.995,             0.81358,            0.012179,           0.0026047,          0.00079422,            0.006436,            0.006436,            0.006436
                 182,            0.024648,           0.0092645,           0.0014315,               0.968,                   1,               0.995,             0.86668,            0.014325,           0.0027137,          0.00081749,           0.0064162,           0.0064162,           0.0064162
                 183,            0.024396,           0.0064064,           0.0013997,             0.96846,                   1,               0.995,             0.85031,            0.011834,           0.0025525,          0.00082436,           0.0063964,           0.0063964,           0.0063964
                 184,            0.022521,           0.0061617,           0.0013529,              0.9704,                   1,               0.995,             0.82531,             0.01293,           0.0027404,          0.00084019,           0.0063766,           0.0063766,           0.0063766
                 185,            0.017673,           0.0074559,           0.0011572,             0.96927,                   1,               0.995,              0.7525,            0.016296,           0.0027623,           0.0008585,           0.0063568,           0.0063568,           0.0063568
                 186,            0.028604,           0.0070804,           0.0013994,             0.96572,                   1,               0.995,             0.83165,            0.011249,           0.0025015,          0.00088348,            0.006337,            0.006337,            0.006337
                 187,            0.020441,           0.0073127,           0.0017787,             0.96117,                   1,               0.995,             0.84137,            0.014342,           0.0025349,          0.00090828,           0.0063172,           0.0063172,           0.0063172
                 188,            0.023617,            0.008541,           0.0015188,             0.95347,                   1,               0.995,               0.868,            0.014574,           0.0026877,          0.00092239,           0.0062974,           0.0062974,           0.0062974
                 189,             0.02352,           0.0075866,           0.0019072,               0.959,                   1,               0.995,             0.84025,            0.011763,           0.0026731,          0.00093498,           0.0062776,           0.0062776,           0.0062776
                 190,            0.024327,           0.0089077,           0.0022359,             0.95374,                   1,               0.995,             0.82188,            0.016226,           0.0029633,          0.00096359,           0.0062578,           0.0062578,           0.0062578
                 191,            0.021338,           0.0078636,           0.0016217,             0.96612,                   1,               0.995,             0.86118,             0.01067,           0.0025713,          0.00097656,            0.006238,            0.006238,            0.006238
                 192,            0.026359,           0.0081282,           0.0026742,             0.96839,                   1,               0.995,             0.84749,            0.014024,           0.0026324,          0.00097809,           0.0062182,           0.0062182,           0.0062182
                 193,            0.019719,           0.0071594,           0.0019261,             0.96638,                   1,               0.995,             0.82044,             0.01266,           0.0025523,          0.00095177,           0.0061984,           0.0061984,           0.0061984
                 194,            0.023626,           0.0068907,           0.0019243,             0.96527,                   1,               0.995,             0.84329,            0.012598,           0.0023305,          0.00093594,           0.0061786,           0.0061786,           0.0061786
                 195,            0.025102,           0.0095631,           0.0018056,             0.96263,                   1,               0.995,             0.91421,            0.010792,           0.0022275,          0.00089684,           0.0061588,           0.0061588,           0.0061588
                 196,             0.02167,           0.0065452,           0.0011448,             0.95996,                   1,               0.995,             0.85462,            0.012346,            0.002239,          0.00088692,            0.006139,            0.006139,            0.006139
                 197,            0.019002,           0.0067148,           0.0025563,             0.95877,                   1,               0.995,             0.85458,            0.012866,           0.0022924,          0.00085144,           0.0061192,           0.0061192,           0.0061192
                 198,             0.01974,           0.0059847,           0.0014884,             0.95977,                   1,               0.995,             0.87052,            0.013286,           0.0023685,          0.00084019,           0.0060994,           0.0060994,           0.0060994
                 199,             0.02274,           0.0074143,           0.0012012,              0.9568,                   1,               0.995,             0.85927,            0.011219,           0.0023258,          0.00082302,           0.0060796,           0.0060796,           0.0060796
                 200,            0.021423,           0.0062198,           0.0013942,             0.95681,                   1,               0.995,             0.80698,            0.014572,           0.0025301,          0.00080223,           0.0060598,           0.0060598,           0.0060598
                 201,            0.021286,           0.0079664,            0.002478,             0.95608,                   1,               0.995,             0.91237,             0.01083,           0.0024402,          0.00079174,             0.00604,             0.00604,             0.00604
                 202,            0.025259,           0.0076731,           0.0029667,             0.95513,                   1,               0.995,             0.83779,            0.013697,           0.0025504,          0.00078049,           0.0060202,           0.0060202,           0.0060202
                 203,            0.020627,           0.0057599,           0.0020124,              0.9542,                   1,               0.995,             0.79566,            0.011967,           0.0025971,          0.00078659,           0.0060004,           0.0060004,           0.0060004
                 204,            0.025108,           0.0087479,           0.0021342,             0.95446,                   1,               0.995,             0.74076,            0.014276,           0.0025733,          0.00077477,           0.0059806,           0.0059806,           0.0059806
                 205,            0.021931,           0.0069356,           0.0013928,             0.95464,                   1,               0.995,             0.81755,            0.012038,           0.0024414,          0.00077248,           0.0059608,           0.0059608,           0.0059608
                 206,            0.021988,           0.0069963,           0.0013694,             0.95305,                   1,               0.995,              0.7266,            0.017145,           0.0026257,          0.00076828,            0.005941,            0.005941,            0.005941
                 207,            0.022968,           0.0072729,           0.0011466,             0.95346,                   1,               0.995,             0.84182,            0.010984,           0.0023782,          0.00077667,           0.0059212,           0.0059212,           0.0059212
                 208,            0.025304,           0.0077421,           0.0011247,             0.95073,                   1,               0.995,             0.80749,            0.012055,           0.0023298,           0.0008007,           0.0059014,           0.0059014,           0.0059014
                 209,            0.020799,           0.0066989,           0.0023279,             0.95203,                   1,               0.995,             0.85521,            0.010506,           0.0022674,          0.00080643,           0.0058816,           0.0058816,           0.0058816
                 210,            0.018426,           0.0075887,           0.0009856,             0.95393,                   1,               0.995,             0.81534,            0.013167,           0.0024269,          0.00079594,           0.0058618,           0.0058618,           0.0058618
                 211,            0.019363,            0.007795,            0.001225,             0.95532,                   1,               0.995,             0.87203,            0.010777,            0.002327,           0.0008049,            0.005842,            0.005842,            0.005842
                 212,            0.022943,           0.0077268,           0.0027588,                0.96,                   1,               0.995,             0.73308,              0.0131,            0.002445,          0.00081806,           0.0058222,           0.0058222,           0.0058222
                 213,            0.022447,           0.0073622,           0.0011576,             0.96094,                   1,               0.995,             0.81801,            0.013057,           0.0023522,          0.00083618,           0.0058024,           0.0058024,           0.0058024
                 214,            0.019148,           0.0075905,           0.0011462,             0.95986,                   1,               0.995,             0.84676,            0.012027,           0.0024121,          0.00086136,           0.0057826,           0.0057826,           0.0057826
                 215,            0.020022,           0.0068952,           0.0011774,             0.95916,                   1,               0.995,             0.88018,            0.011401,           0.0026157,          0.00088425,           0.0057628,           0.0057628,           0.0057628
                 216,            0.018048,           0.0078391,            0.001179,             0.95612,                   1,               0.995,             0.82124,            0.012353,           0.0024109,          0.00091724,            0.005743,            0.005743,            0.005743
                 217,            0.017077,           0.0068289,           0.0011521,             0.95375,                   1,               0.995,             0.80007,            0.013035,           0.0024946,          0.00094357,           0.0057232,           0.0057232,           0.0057232
                 218,            0.025553,           0.0072274,           0.0013865,             0.95621,                   1,               0.995,             0.82493,            0.013222,           0.0025406,           0.0009613,           0.0057034,           0.0057034,           0.0057034
                 219,            0.020239,            0.006424,           0.0016112,             0.95245,                   1,               0.995,             0.82531,            0.012208,            0.002569,           0.0009861,           0.0056836,           0.0056836,           0.0056836
                 220,            0.019568,           0.0075858,           0.0016056,             0.94577,                   1,               0.995,             0.83269,            0.012947,           0.0025074,          0.00099602,           0.0056638,           0.0056638,           0.0056638
                 221,            0.021571,           0.0069077,           0.0023066,              0.9447,                   1,               0.995,             0.85159,            0.011228,            0.002445,          0.00099239,            0.005644,            0.005644,            0.005644
                 222,            0.022279,           0.0070993,           0.0015834,             0.94982,                   1,               0.995,              0.8494,            0.012849,           0.0025787,          0.00098782,           0.0056242,           0.0056242,           0.0056242
                 223,            0.017967,            0.006415,           0.0009948,             0.95171,                   1,               0.995,             0.81411,            0.012445,           0.0024257,          0.00098438,           0.0056044,           0.0056044,           0.0056044
                 224,            0.019916,           0.0064892,           0.0011509,             0.95171,                   1,               0.995,             0.84072,            0.015443,           0.0025153,          0.00098228,           0.0055846,           0.0055846,           0.0055846
                 225,            0.019943,           0.0076248,           0.0011372,             0.94366,                   1,               0.995,             0.84896,            0.011895,            0.002425,           0.0010084,           0.0055648,           0.0055648,           0.0055648
                 226,            0.019245,           0.0066573,           0.0017474,             0.94592,                   1,               0.995,             0.85224,            0.011608,           0.0024526,          0.00099525,            0.005545,            0.005545,            0.005545
                 227,            0.023659,           0.0074577,            0.001337,             0.94857,                   1,               0.995,             0.82368,            0.012103,           0.0025084,          0.00097542,           0.0055252,           0.0055252,           0.0055252
                 228,            0.019665,           0.0095193,           0.0010418,             0.95085,                   1,               0.995,             0.91459,            0.010139,           0.0024087,          0.00095253,           0.0055054,           0.0055054,           0.0055054
                 229,            0.021162,           0.0061713,            0.009715,             0.95137,                   1,               0.995,              0.8998,            0.010463,           0.0024087,          0.00095406,           0.0054856,           0.0054856,           0.0054856
                 230,            0.023743,           0.0077452,           0.0013406,             0.95241,                   1,               0.995,             0.84913,            0.012285,           0.0025163,          0.00096493,           0.0054658,           0.0054658,           0.0054658
                 231,             0.01582,           0.0058257,          0.00089695,             0.95903,                   1,               0.995,              0.9196,            0.011501,           0.0022883,          0.00092754,            0.005446,            0.005446,            0.005446
                 232,            0.018046,           0.0072926,           0.0010288,             0.95919,                   1,               0.995,              0.9037,            0.011054,           0.0023372,          0.00094185,           0.0054262,           0.0054262,           0.0054262
                 233,            0.020367,           0.0072508,           0.0013826,             0.96069,                   1,               0.995,             0.85256,            0.010969,           0.0023043,            0.000914,           0.0054064,           0.0054064,           0.0054064
                 234,            0.020815,           0.0072668,           0.0013183,             0.96355,                   1,               0.995,             0.86991,           0.0098852,            0.002275,           0.0008997,           0.0053866,           0.0053866,           0.0053866
                 235,            0.021683,           0.0068464,           0.0016055,             0.96514,                   1,               0.995,             0.86729,            0.011298,           0.0022874,          0.00088711,           0.0053668,           0.0053668,           0.0053668
                 236,            0.016553,           0.0067444,          0.00092426,             0.96813,                   1,               0.995,             0.88195,            0.011975,           0.0025434,           0.0008894,            0.005347,            0.005347,            0.005347
                 237,            0.021809,           0.0077976,           0.0013135,             0.97464,                   1,               0.995,             0.88137,            0.012066,           0.0026433,           0.0008955,           0.0053272,           0.0053272,           0.0053272
                 238,            0.020907,           0.0066777,           0.0016383,             0.97031,                   1,               0.995,             0.86284,             0.01127,           0.0024505,          0.00090122,           0.0053074,           0.0053074,           0.0053074
                 239,             0.01948,           0.0063531,            0.001063,             0.97236,                   1,               0.995,             0.84303,            0.013267,           0.0026059,           0.0009058,           0.0052876,           0.0052876,           0.0052876
                 240,            0.021141,           0.0056659,           0.0010558,             0.96644,                   1,               0.995,             0.85443,            0.011378,            0.002399,           0.0008831,           0.0052678,           0.0052678,           0.0052678
                 241,            0.025937,           0.0072532,           0.0024968,             0.96281,                   1,               0.995,             0.87186,            0.011957,           0.0022244,           0.0008873,            0.005248,            0.005248,            0.005248
                 242,            0.020669,           0.0067444,           0.0013773,             0.95992,                   1,               0.995,             0.84934,            0.011482,           0.0022626,           0.0008606,           0.0052282,           0.0052282,           0.0052282
                 243,            0.019582,           0.0070858,           0.0010556,              0.9523,                   1,               0.995,             0.85279,            0.012531,           0.0024481,          0.00084782,           0.0052084,           0.0052084,           0.0052084
                 244,            0.017623,           0.0051194,           0.0014102,             0.95105,                   1,               0.995,             0.88663,            0.012697,           0.0024891,          0.00080357,           0.0051886,           0.0051886,           0.0051886
                 245,            0.024732,           0.0068133,           0.0010902,             0.95789,                   1,               0.995,             0.83917,           0.0097497,           0.0023093,          0.00078354,           0.0051688,           0.0051688,           0.0051688
                 246,            0.020144,           0.0071957,           0.0010727,             0.96315,                   1,               0.995,             0.90113,            0.010808,           0.0023749,          0.00076199,            0.005149,            0.005149,            0.005149
                 247,            0.016077,           0.0053214,           0.0011156,             0.96027,                   1,               0.995,             0.85341,            0.009143,           0.0021434,          0.00075836,           0.0051292,           0.0051292,           0.0051292
                 248,            0.019688,           0.0058423,           0.0010836,             0.96647,                   1,               0.995,             0.87298,            0.012317,           0.0022416,          0.00074406,           0.0051094,           0.0051094,           0.0051094
                 249,            0.024154,           0.0070468,           0.0012082,             0.97005,                   1,               0.995,             0.84054,           0.0097797,            0.002259,          0.00074043,           0.0050896,           0.0050896,           0.0050896
                 250,            0.016249,           0.0051543,           0.0010812,             0.97401,                   1,               0.995,             0.84341,            0.010862,           0.0023658,          0.00073929,           0.0050698,           0.0050698,           0.0050698
                 251,            0.018595,           0.0062866,           0.0012993,             0.97349,                   1,               0.995,             0.87223,            0.010826,           0.0024431,          0.00073738,             0.00505,             0.00505,             0.00505
                 252,            0.016305,           0.0062332,           0.0013879,              0.9661,                   1,               0.995,             0.90298,            0.012821,            0.002413,          0.00076447,           0.0050302,           0.0050302,           0.0050302
                 253,            0.016698,           0.0068357,          0.00095407,             0.96996,                   1,               0.995,              0.8557,             0.01058,           0.0023258,          0.00078335,           0.0050104,           0.0050104,           0.0050104
                 254,            0.020734,           0.0084082,           0.0012343,             0.97479,                   1,               0.995,             0.80954,            0.012146,           0.0024774,          0.00078163,           0.0049906,           0.0049906,           0.0049906
                 255,            0.016128,           0.0055392,           0.0022873,             0.97475,                   1,               0.995,              0.8178,            0.012879,           0.0026009,          0.00080261,           0.0049708,           0.0049708,           0.0049708
                 256,            0.022669,           0.0073666,           0.0015108,             0.97022,                   1,               0.995,             0.84738,            0.012462,           0.0024283,          0.00081348,            0.004951,            0.004951,            0.004951
                 257,            0.014535,            0.006269,          0.00092841,             0.96933,                   1,               0.995,             0.81508,            0.012446,           0.0024474,          0.00081177,           0.0049312,           0.0049312,           0.0049312
                 258,            0.019431,           0.0070909,            0.001045,             0.97086,                   1,               0.995,              0.8517,            0.011904,           0.0024364,          0.00080128,           0.0049114,           0.0049114,           0.0049114
                 259,            0.017112,           0.0054903,           0.0016136,             0.97034,                   1,               0.995,             0.85279,            0.011149,           0.0024216,          0.00079918,           0.0048916,           0.0048916,           0.0048916
                 260,            0.021649,           0.0061502,           0.0010675,             0.96819,                   1,               0.995,             0.84738,            0.012037,           0.0026357,          0.00079575,           0.0048718,           0.0048718,           0.0048718
                 261,            0.022297,           0.0053436,          0.00097113,             0.96711,                   1,               0.995,             0.81025,            0.013158,           0.0024831,          0.00078487,            0.004852,            0.004852,            0.004852
                 262,            0.017602,           0.0065613,           0.0015782,             0.96851,                   1,               0.995,             0.88662,            0.011623,           0.0024142,          0.00077305,           0.0048322,           0.0048322,           0.0048322
                 263,            0.017155,           0.0053805,          0.00089522,             0.97217,                   1,               0.995,             0.82361,            0.012729,           0.0022473,          0.00075836,           0.0048124,           0.0048124,           0.0048124
                 264,            0.022824,           0.0077176,          0.00092081,             0.97216,                   1,               0.995,             0.82802,            0.012031,           0.0022559,          0.00075054,           0.0047926,           0.0047926,           0.0047926
                 265,            0.015776,           0.0056749,          0.00088511,              0.9716,                   1,               0.995,             0.80888,            0.012985,           0.0023766,          0.00074863,           0.0047728,           0.0047728,           0.0047728
                 266,            0.026218,           0.0070973,           0.0013281,             0.97271,                   1,               0.995,              0.8479,            0.010343,           0.0021057,          0.00075283,            0.004753,            0.004753,            0.004753
                 267,             0.01744,           0.0058081,          0.00099245,             0.97129,                   1,               0.995,              0.8231,            0.014834,           0.0023346,          0.00075111,           0.0047332,           0.0047332,           0.0047332
                 268,            0.021518,           0.0065353,           0.0010968,             0.97183,                   1,               0.995,             0.87377,             0.01021,           0.0019822,          0.00075455,           0.0047134,           0.0047134,           0.0047134
                 269,            0.017246,           0.0067677,          0.00087706,             0.97387,                   1,               0.995,             0.81882,            0.013814,           0.0021858,          0.00075531,           0.0046936,           0.0046936,           0.0046936
                 270,            0.012217,            0.004833,          0.00081699,             0.97418,                   1,               0.995,              0.8691,            0.011792,           0.0021713,          0.00075474,           0.0046738,           0.0046738,           0.0046738
                 271,            0.022253,           0.0074692,           0.0011509,             0.97249,                   1,               0.995,             0.83323,            0.012265,           0.0021255,          0.00074978,            0.004654,            0.004654,            0.004654
                 272,            0.021292,           0.0075077,            0.001473,             0.97235,                   1,               0.995,             0.82889,            0.011258,           0.0021284,           0.0007534,           0.0046342,           0.0046342,           0.0046342
                 273,            0.016822,           0.0055941,           0.0020982,               0.972,                   1,               0.995,             0.83279,             0.01198,           0.0020683,          0.00075493,           0.0046144,           0.0046144,           0.0046144
                 274,            0.019233,           0.0065145,            0.001246,             0.97171,                   1,               0.995,             0.86689,            0.011839,           0.0020137,           0.0007513,           0.0045946,           0.0045946,           0.0045946
                 275,            0.020255,           0.0069592,          0.00097979,             0.97164,                   1,               0.995,             0.83833,            0.011575,           0.0020547,           0.0007513,           0.0045748,           0.0045748,           0.0045748
                 276,            0.017912,           0.0067286,           0.0010944,             0.97316,                   1,               0.995,             0.84957,            0.012318,           0.0021832,          0.00074558,            0.004555,            0.004555,            0.004555
                 277,            0.020477,           0.0073852,          0.00094437,             0.97118,                   1,               0.995,             0.83246,            0.011027,           0.0021312,          0.00074921,           0.0045352,           0.0045352,           0.0045352
                 278,            0.020693,           0.0067921,          0.00094362,             0.97007,                   1,               0.995,             0.83966,             0.01049,            0.001997,          0.00074749,           0.0045154,           0.0045154,           0.0045154
                 279,            0.017801,           0.0069659,           0.0012301,             0.96912,                   1,               0.995,              0.8089,            0.012921,           0.0021996,          0.00073681,           0.0044956,           0.0044956,           0.0044956
                 280,            0.019762,           0.0069596,           0.0010431,             0.96834,                   1,               0.995,             0.82499,            0.011571,           0.0021334,          0.00072327,           0.0044758,           0.0044758,           0.0044758
                 281,            0.018621,           0.0066915,          0.00081921,             0.96806,                   1,               0.995,             0.78996,            0.011502,           0.0021341,          0.00071449,            0.004456,            0.004456,            0.004456
                 282,            0.017489,           0.0066488,          0.00092741,             0.96817,                   1,               0.995,             0.80283,            0.012486,           0.0022132,          0.00069771,           0.0044362,           0.0044362,           0.0044362
                 283,            0.013653,           0.0056278,          0.00081367,             0.96863,                   1,               0.995,             0.87853,             0.01046,           0.0020707,          0.00068073,           0.0044164,           0.0044164,           0.0044164
                 284,            0.017526,           0.0064038,          0.00096011,             0.97011,                   1,               0.995,             0.83844,              0.0116,           0.0021431,          0.00067959,           0.0043966,           0.0043966,           0.0043966
                 285,             0.01454,           0.0050185,          0.00072033,             0.97214,                   1,               0.995,             0.87275,           0.0098976,           0.0021131,          0.00064354,           0.0043768,           0.0043768,           0.0043768
                 286,            0.018425,           0.0060425,          0.00087668,             0.97305,                   1,               0.995,             0.85279,             0.01103,           0.0021749,          0.00063133,            0.004357,            0.004357,            0.004357
                 287,            0.020022,           0.0070398,          0.00088256,             0.97402,                   1,               0.995,             0.83342,            0.011777,           0.0022545,          0.00062447,           0.0043372,           0.0043372,           0.0043372
                 288,            0.018647,           0.0052903,          0.00088483,             0.97477,                   1,               0.995,             0.81644,            0.010183,           0.0021148,          0.00062752,           0.0043174,           0.0043174,           0.0043174
                 289,            0.016831,           0.0068118,          0.00082417,             0.97479,                   1,               0.995,             0.77656,            0.014202,           0.0023932,          0.00062618,           0.0042976,           0.0042976,           0.0042976
                 290,            0.018458,           0.0069032,           0.0008497,             0.97422,                   1,               0.995,             0.82984,            0.010709,           0.0021663,          0.00063591,           0.0042778,           0.0042778,           0.0042778
                 291,            0.015901,           0.0052243,           0.0011591,             0.97245,                   1,               0.995,             0.79068,            0.011631,           0.0021939,          0.00063686,            0.004258,            0.004258,            0.004258
                 292,             0.01636,           0.0063805,          0.00080445,             0.97188,                   1,               0.995,             0.81246,           0.0095027,           0.0020669,          0.00064182,           0.0042382,           0.0042382,           0.0042382
                 293,            0.017997,            0.007192,             0.00152,             0.97146,                   1,               0.995,             0.81593,            0.010695,           0.0021102,          0.00064793,           0.0042184,           0.0042184,           0.0042184
                 294,            0.014443,           0.0058255,          0.00088268,             0.97116,                   1,               0.995,             0.83136,             0.01056,           0.0022755,          0.00066261,           0.0041986,           0.0041986,           0.0041986
                 295,            0.021193,           0.0059952,           0.0012085,             0.97161,                   1,               0.995,             0.79828,            0.012284,           0.0025094,          0.00066986,           0.0041788,           0.0041788,           0.0041788
                 296,            0.019536,           0.0071597,             0.00139,             0.97018,                   1,               0.995,             0.81564,             0.01038,            0.002295,          0.00068626,            0.004159,            0.004159,            0.004159
                 297,            0.014707,           0.0061495,          0.00095851,             0.97189,                   1,               0.995,             0.81564,            0.011263,           0.0022879,          0.00067425,           0.0041392,           0.0041392,           0.0041392
                 298,            0.019242,            0.005229,          0.00084282,             0.97023,                   1,               0.995,             0.81968,             0.01104,           0.0021739,          0.00068417,           0.0041194,           0.0041194,           0.0041194
                 299,            0.013267,           0.0062316,          0.00099932,             0.97001,                   1,               0.995,             0.82964,            0.010539,           0.0022273,           0.0006794,           0.0040996,           0.0040996,           0.0040996
                 300,             0.01455,           0.0062177,           0.0011533,              0.9701,                   1,               0.995,              0.8155,            0.013382,           0.0024202,          0.00066662,           0.0040798,           0.0040798,           0.0040798
                 301,             0.01672,           0.0044364,           0.0015086,             0.97078,                   1,               0.995,             0.85607,             0.01095,           0.0022211,          0.00065746,             0.00406,             0.00406,             0.00406
                 302,             0.01972,            0.006691,           0.0012131,             0.97075,                   1,               0.995,             0.86649,            0.012516,           0.0021977,          0.00064945,           0.0040402,           0.0040402,           0.0040402
                 303,            0.014993,             0.00581,           0.0008962,             0.97191,                   1,               0.995,             0.84148,            0.010197,           0.0020323,          0.00063419,           0.0040204,           0.0040204,           0.0040204
                 304,            0.015442,           0.0051288,           0.0014901,             0.97249,                   1,               0.995,             0.84872,            0.012139,           0.0021865,          0.00063362,           0.0040006,           0.0040006,           0.0040006
                 305,            0.013631,           0.0057403,           0.0010654,             0.97189,                   1,               0.995,             0.85155,            0.010455,           0.0021305,          0.00062332,           0.0039808,           0.0039808,           0.0039808
                 306,            0.017361,           0.0059885,           0.0048493,             0.97215,                   1,               0.995,             0.85165,            0.010952,            0.002202,          0.00060577,            0.003961,            0.003961,            0.003961
                 307,             0.01348,           0.0051469,          0.00086046,             0.97212,                   1,               0.995,             0.82392,             0.01282,           0.0021548,          0.00061378,           0.0039412,           0.0039412,           0.0039412
                 308,            0.015767,           0.0061089,          0.00081931,             0.97309,                   1,               0.995,             0.89639,           0.0096456,           0.0018921,           0.0006094,           0.0039214,           0.0039214,           0.0039214
                 309,            0.021211,           0.0060655,           0.0010579,             0.97327,                   1,               0.995,             0.85619,            0.012832,           0.0022109,          0.00060425,           0.0039016,           0.0039016,           0.0039016
                 310,            0.018707,           0.0050809,          0.00095017,             0.97418,                   1,               0.995,             0.85165,            0.010806,            0.002089,            0.000597,           0.0038818,           0.0038818,           0.0038818
                 311,             0.01556,           0.0052239,            0.000766,             0.97403,                   1,               0.995,             0.87187,            0.011017,           0.0021164,          0.00060368,            0.003862,            0.003862,            0.003862
                 312,            0.015948,           0.0055917,           0.0010524,             0.97391,                   1,               0.995,             0.86576,           0.0094652,           0.0021195,          0.00060215,           0.0038422,           0.0038422,           0.0038422
                 313,            0.014245,           0.0047268,          0.00075238,             0.97331,                   1,               0.995,             0.88627,            0.011079,           0.0021777,          0.00060349,           0.0038224,           0.0038224,           0.0038224
                 314,            0.016065,           0.0050299,           0.0008661,             0.97485,                   1,               0.995,             0.85569,           0.0089059,           0.0019355,          0.00059395,           0.0038026,           0.0038026,           0.0038026
                 315,            0.016815,           0.0067214,           0.0010782,             0.97557,                   1,               0.995,             0.89042,            0.010979,           0.0020647,          0.00058784,           0.0037828,           0.0037828,           0.0037828
                 316,            0.014237,           0.0052661,          0.00074448,             0.97782,                   1,               0.995,             0.86724,            0.010377,           0.0021503,          0.00057869,            0.003763,            0.003763,            0.003763
                 317,            0.023965,           0.0056467,          0.00081902,             0.97783,                   1,               0.995,             0.85746,           0.0099625,           0.0022113,          0.00058155,           0.0037432,           0.0037432,           0.0037432
                 318,            0.013137,           0.0058235,          0.00067532,              0.9778,                   1,               0.995,             0.86724,            0.010083,           0.0021837,          0.00057144,           0.0037234,           0.0037234,           0.0037234
